date,max,min
2016-05-21,25.3,11.3
2016-05-22,18.8,8.5
2016-05-23,22.8,6.0
2016-05-24,22.5,11.2
2016-05-25,20.0,11.7
2016-05-26,22.5,11.3
2016-05-27,21.5,9.8
2016-05-28,16.4,10.3
2016-05-29,16.9,9.6
2016-05-30,18.9,7.8
2016-05-31,22.9,7.7
2016-06-01,24.9,7.9
2016-06-02,27.2,8.8
2016-06-03,27.1,12.6
2016-06-04,24.6,9.9
2016-06-05,26.4,11.2
2016-06-06,26.9,14.4
2016-06-07,30.3,12.4
2016-06-08,31.7,12.4
2016-06-09,31.7,14.3
2016-06-10,25.7,13.7
2016-06-11,26.3,11.3
2016-06-12,28.9,12.7
2016-06-13,26.5,14.9
2016-06-14,22.5,11.3
2016-06-15,16.6,9.0
2016-06-16,19.5,9.1
2016-06-17,21.0,10.0
2016-06-18,23.0,7.4
2016-06-19,27.2,9.1
2016-06-20,32.0,12.0
2016-06-21,34.7,14.0
2016-06-22,34.3,16.6
2016-06-23,30.5,17.1
2016-06-24,30.7,14.3
2016-06-25,30.0,13.9
2016-06-26,28.4,11.9
2016-06-27,32.6,11.0
2016-06-28,34.6,14.8
2016-06-29,32.8,17.2
2016-06-30,31.5,14.6
2016-07-01,31.3,15.5
2016-07-02,32.6,15.1
2016-07-03,35.0,14.6
2016-07-04,31.3,18.4
2016-07-05,34.2,16.2
2016-07-06,33.5,16.2
2016-07-07,29.2,17.2
2016-07-08,33.4,17.6
2016-07-09,35.9,16.4
2016-07-10,34.9,18.8
2016-07-11,31.4,17.4
2016-07-12,28.4,14.4
2016-07-13,26.8,11.5
2016-07-14,29.0,10.3
2016-07-15,30.8,11.2
2016-07-16,34.6,12.8
2016-07-17,36.8,14.2
2016-07-18,37.2,17.8
2016-07-19,35.7,16.9
2016-07-21,31.9,17.4
2016-07-22,29.3,15.3
2016-09-30,26.9,9.7
2016-10-01,24.4,10.4
2016-10-02,24.5,7.4
2016-10-03,28.7,6.7
2016-10-04,27.4,8.3
2016-10-05,26.5,8.7
2016-10-06,27.1,9.5
2016-10-07,26.9,6.2
2016-10-08,26.9,6.8
2016-10-09,24.0,8.1
2016-10-10,22.3,6.6
2016-10-11,25.1,4.4
2016-10-12,18.2,11.2
2016-10-13,16.7,10.3
2016-10-14,17.2,9.0
2016-10-15,19.7,4.8
2016-10-16,20.8,7.9
2016-10-17,16.3,12.2
2016-10-18,17.3,11.8
2016-10-19,17.8,13.8
2016-10-20,19.8,10.5
2016-10-21,19.4,7.6
2016-10-22,18.0,11.9
2016-10-23,16.1,10.2
2016-10-24,17.0,9.7
2016-10-25,20.7,10.8
2016-10-26,22.8,10.2
2016-10-27,25.0,9.9
2016-10-28,25.7,9.8
2016-10-29,26.1,8.6
2016-10-30,24.4,4.9
2016-10-31,25.9,4.1
2016-11-01,24.3,4.5
2016-11-02,22.2,6.9
2016-11-03,20.8,6.1
2016-11-04,14.3,9.2
2016-11-05,13.1,6.0
2016-11-06,10.3,2.2
2016-11-07,10.2,1.4
2016-11-08,11.0,0.0
2016-11-09,12.8,3.7
2016-11-10,13.9,1.6
2016-11-11,13.9,3.2
2016-11-12,14.1,2.9
2016-11-13,15.8,7.6
2016-11-14,13.7,3.0
2016-11-15,14.0,2.2
2016-11-16,18.1,0.2
2016-11-17,20.6,2.1
2016-11-18,13.5,6.3
2016-11-19,12.4,0.5
2016-11-20,12.3,8.5
2016-11-21,11.8,5.9
2016-11-22,8.2,4.2
2016-11-23,6.0,3.7
2016-11-24,6.7,2.3
2016-11-25,9.9,3.9
2016-11-26,11.0,6.2
2016-11-27,13.0,5.9
2016-11-28,10.8,3.3
2016-11-29,12.0,0.9
2016-11-30,17.1,0.3
2016-12-01,13.6,4.2
2016-12-02,12.5,4.2
2016-12-03,16.4,1.8
2016-12-04,14.3,7.0
2016-12-05,15.9,6.4
2016-12-06,11.6,5.3
2016-12-07,14.8,2.3
2016-12-08,7.8,3.6
2016-12-09,15.2,3.1
2016-12-10,16.5,0.0
2016-12-11,14.8,0.2
2016-12-12,15.9,3.4
2016-12-13,14.8,2.6
2016-12-14,9.7,3.1
2016-12-15,8.5,4.2
2016-12-16,7.9,4.6
2016-12-17,12.8,1.7
2016-12-18,11.7,0.2
2016-12-19,8.2,-1.3
2016-12-20,8.4,-1.4
2016-12-21,9.7,-0.8
2016-12-22,12.5,0.5
2016-12-23,9.9,1.7
2016-12-24,4.7,1.5
2016-12-25,5.9,2.8
2016-12-26,4.2,0.6
2016-12-27,8.0,-1.2
2016-12-28,12.7,-1.4
2016-12-29,11.8,-3.0
2016-12-30,8.4,-3.4
2016-12-31,12.3,-5.0
2017-01-01,10.6,-5.1
2017-01-02,9.1,0.1
2017-01-03,12.8,3.6
2017-01-04,15.2,4.8
2017-01-05,12.7,3.0
2017-01-06,10.8,-1.8
2017-01-07,11.0,-4.4
2017-01-08,10.9,-5.2
2017-01-09,10.9,-3.0
2017-01-10,11.8,0.3
2017-01-11,15.3,1.4
2017-01-12,15.2,-0.1
2017-01-13,9.6,0.3
2017-01-14,8.6,-3.6
2017-01-15,11.0,-3.8
2017-01-16,12.7,-2.9
2017-01-17,10.8,-2.8
2017-01-18,4.5,-4.5
2017-01-19,5.9,-7.1
2017-01-20,9.9,-1.4
2017-01-21,12.3,-3.9
2017-01-22,11.1,-4.5
2017-01-23,9.4,-3.4
2017-01-24,10.9,-4.8
2017-01-25,12.7,-5.5
2017-01-26,11.3,-2.1
2017-01-27,8.6,2.1
2017-01-28,10.0,1.8
2017-01-29,12.6,6.1
2017-01-30,13.3,3.8
2017-01-31,12.8,0.8
2017-02-01,14.0,4.5
2017-02-02,11.6,5.3
2017-02-03,12.1,6.2
2017-02-04,14.6,9.7
2017-02-05,9.7,2.4
2017-02-06,14.6,5.1
2017-02-07,12.9,3.1
2017-02-08,10.0,-0.8
2017-02-09,12.6,-0.7
2017-02-10,9.2,1.9
2017-02-11,10.8,2.4
2017-02-12,11.1,5.1
2017-02-13,12.2,4.5
2017-02-14,14.1,2.4
2017-02-15,16.4,2.6
2017-02-16,16.8,0.9
2017-02-17,16.5,0.3
2017-02-18,13.4,1.0
2017-02-19,14.4,3.4
2017-02-20,15.0,2.1
2017-02-21,16.9,1.9
2017-02-22,19.9,1.3
2017-02-23,17.7,4.9
2017-02-24,14.7,4.4
2017-02-25,18.6,0.3
2017-02-26,17.6,1.8
2017-02-27,14.8,6.8
2017-02-28,11.8,6.5
2017-03-01,14.6,5.6
2017-03-02,17.3,4.6
2017-03-03,11.0,1.8
2017-03-04,10.6,0.0
2017-03-05,15.6,6.7
2017-03-06,17.5,8.5
2017-03-07,18.2,6.2
2017-03-08,23.6,2.8
2017-03-09,26.3,4.4
2017-03-10,27.0,4.2
2017-03-11,19.6,6.2
2017-03-12,14.8,4.2
2017-03-13,12.1,1.8
2017-03-14,20.2,5.3
2017-03-15,21.9,3.7
2017-03-16,21.3,4.1
2017-03-17,21.2,5.3
2017-03-18,23.1,2.1
2017-03-19,24.0,2.1
2017-03-20,21.6,4.5
2017-03-21,13.9,4.9
2017-03-22,7.6,0.6
2017-03-23,7.2,-0.5
2017-03-24,9.7,0.9
2017-03-25,12.5,-0.7
2017-03-26,12.8,3.9
2017-03-27,13.9,5.7
2017-03-28,17.8,6.1
2017-03-29,21.7,2.9
2017-03-30,21.3,4.7
2017-03-31,17.2,8.7
2017-04-01,15.4,5.8
2017-04-02,18.3,1.0
2017-04-03,20.9,2.7
2017-04-04,21.7,3.2
2017-04-05,17.5,3.7
2017-04-06,21.3,3.3
2017-04-07,24.9,3.5
2017-04-08,25.6,5.4
2017-04-09,26.6,6.3
2017-04-10,26.4,6.1
2017-04-11,26.8,5.6
2017-04-12,26.7,8.2
2017-04-13,26.1,8.1
2017-04-14,22.9,9.1
2017-04-15,23.9,9.2
2017-04-16,25.7,6.4
2017-04-17,26.6,6.3
2017-04-18,26.3,8.2
2017-04-19,25.0,7.2
2017-04-20,22.0,6.8
2017-04-21,23.9,7.2
2017-04-22,24.4,4.0
2017-04-23,26.8,7.8
2017-04-24,26.1,8.7
2017-04-25,21.9,9.3
2017-04-26,14.6,4.7
2017-04-27,14.5,1.8
2017-04-28,18.7,0.3
2017-04-29,19.2,8.2
2017-04-30,12.1,4.2
2017-05-01,18.8,2.0
2017-05-02,24.5,6.1
2017-05-03,27.6,7.1
2017-05-04,27.5,11.3
2017-05-05,18.4,7.9
2017-05-06,17.8,4.9
2017-05-07,26.6,6.2
2017-05-08,28.6,9.4
2017-05-09,26.2,11.6
2017-05-10,20.0,9.6
2017-05-11,15.1,9.1
2017-05-12,17.4,9.7
2017-05-13,17.9,9.3
2017-05-14,22.3,7.5
2017-05-15,25.8,10.0
2017-05-16,29.4,12.5
2017-05-17,22.8,14.5
2017-05-18,18.8,9.1
2017-05-19,20.2,5.2
2017-05-20,26.9,7.2
2017-05-21,29.1,12.9
2017-05-22,29.5,13.0
2017-05-23,31.7,14.0
2017-05-24,33.5,14.2
2017-05-25,32.1,15.2
2017-05-26,28.7,15.7
2017-05-27,27.9,15.8
2017-05-28,23.2,17.4
2017-05-29,24.4,12.7
2017-05-30,27.6,12.4
2017-05-31,29.4,13.8
2017-06-01,31.2,14.1
2017-06-02,30.3,15.1
2017-06-03,26.8,14.4
2017-06-04,22.4,12.0
2017-06-05,25.7,8.7
2017-06-06,27.1,12.7
2017-06-07,31.7,11.1
2017-06-08,31.4,14.0
2017-06-09,30.0,15.2
2017-06-10,34.3,14.9
2017-06-11,35.9,17.6
2017-06-12,36.8,17.2
2017-06-13,34.7,21.7
2017-06-14,35.5,18.2
2017-06-15,37.5,20.3
2017-06-16,38.1,20.2
2017-06-17,38.9,20.9
2017-06-18,39.1,19.0
2017-06-19,30.3,22.1
2017-06-20,35.4,20.0
2017-06-21,35.7,18.9
2017-06-22,33.8,20.3
2017-06-23,32.9,16.8
2017-06-24,31.6,16.8
2017-06-25,28.5,17.1
2017-06-26,29.6,14.9
2017-06-27,23.8,14.4
2017-06-28,22.1,12.1
2017-06-29,19.9,9.0
2017-06-30,20.9,7.9
2017-07-01,24.0,7.2
2017-07-02,30.2,9.8
2017-07-03,33.6,13.9
2017-07-04,35.5,15.1
2017-07-05,31.3,16.3
2017-07-06,21.8,15.9
2017-07-07,19.6,14.7
2017-07-08,28.9,12.6
2017-07-09,30.6,15.3
2017-07-10,28.7,13.8
2017-07-11,33.2,15.7
2017-07-12,36.0,17.0
2017-07-13,38.2,16.8
2017-07-14,35.8,17.1
2017-07-15,35.9,14.6
2017-07-16,37.3,15.9
2017-07-17,35.4,16.0
2017-07-18,33.6,17.1
2017-07-19,28.9,16.4
2017-07-20,29.2,14.4
2017-07-21,28.8,13.3
2017-07-22,29.3,13.6
2017-07-23,31.7,13.7
2017-07-24,30.6,16.2
2017-07-25,29.5,13.7
2017-07-26,33.2,14.4
2017-07-27,35.3,15.8
2017-07-28,33.9,17.7
2017-07-29,33.6,17.8
2017-07-30,32.3,17.0
2017-07-31,29.0,14.4
2017-08-01,30.2,14.1
2017-08-02,33.4,13.7
2017-08-03,33.0,16.0
2017-08-04,36.4,19.1
2017-08-05,35.3,17.6
2017-08-06,32.1,14.7
2017-08-07,31.3,14.8
2017-08-08,26.4,12.9
2017-08-09,24.4,11.4
2017-08-10,25.7,8.5
2017-08-11,28.4,10.6
2017-08-12,32.1,11.3
2017-08-13,34.4,13.3
2017-08-14,35.0,14.7
2017-08-15,30.4,17.9
2017-08-16,32.8,15.9
2017-08-17,34.9,16.3
2017-08-18,33.8,18.3
2017-08-19,32.9,16.1
2017-08-20,34.9,14.3
2017-08-21,37.6,16.2
2017-08-22,35.5,18.6
2017-08-23,35.8,18.0
2017-08-24,30.6,15.2
2017-08-25,32.8,12.7
2017-08-26,30.1,13.2
2017-08-27,29.1,16.0
2017-08-28,27.6,15.8
2017-08-29,25.1,13.5
2017-08-30,26.9,12.0
2017-08-31,26.2,14.9
2017-09-01,25.9,11.5
2017-09-02,28.0,10.1
2017-09-03,31.1,13.1
2017-09-04,29.6,14.5
2017-09-05,32.7,15.5
2017-09-06,30.1,15.2
2017-09-07,28.0,9.7
2017-09-08,30.3,9.2
2017-09-09,22.5,11.9
2017-09-10,24.6,7.8
2017-09-11,27.7,13.8
2017-09-12,26.2,12.8
2017-09-13,30.8,11.9
2017-09-14,27.4,14.3
2017-09-15,20.1,9.6
2017-09-16,20.1,6.7
2017-09-17,22.2,5.9
2017-09-18,22.8,11.0
2017-09-19,25.9,7.9
2017-09-20,29.1,7.6
2017-09-21,26.7,9.9
2017-09-22,27.0,9.9
2017-09-23,28.9,9.7
2017-09-24,29.5,10.2
2017-09-25,24.8,11.9
2017-09-26,26.7,8.0
2017-09-27,29.5,7.8
2017-09-28,29.4,9.3
2017-09-29,28.5,11.8
2017-09-30,26.5,14.1
2017-10-01,27.1,12.7
2017-10-02,29.6,12.2
2017-10-03,31.3,13.1
2017-10-04,32.1,10.8
2017-10-05,32.2,12.5
2017-10-06,27.8,11.7
2017-10-07,26.7,7.5
2017-10-08,28.4,4.9
2017-10-09,28.1,6.1
2017-10-10,28.2,5.9
2017-10-11,27.5,8.0
2017-10-12,30.7,6.8
2017-10-13,29.0,10.2
2017-10-14,30.4,8.3
2017-10-15,30.8,16.2
2017-10-16,27.0,11.5
2017-10-17,20.3,12.0
2017-10-18,15.2,7.7
2017-10-19,15.7,4.8
2017-10-20,20.2,11.4
2017-10-21,17.7,6.2
2017-10-22,18.8,3.4
2017-10-23,22.7,3.5
2017-10-24,26.0,6.0
2017-10-25,27.6,6.0
2017-10-26,27.8,6.3
2017-10-27,26.5,6.6
2017-10-28,22.4,7.3
2017-10-29,21.5,4.4
2017-10-30,18.6,4.0
2017-10-31,19.6,2.9
2017-11-01,22.3,3.7
2017-11-02,19.4,10.0
2017-11-03,17.3,10.1
2017-11-04,15.4,9.9
2017-11-05,14.3,6.4
2017-11-06,13.9,2.4
2017-11-07,16.5,1.3
2017-11-08,13.1,3.4
2017-11-09,11.7,0.0
2017-11-10,16.3,-0.3
2017-11-11,17.4,1.7
2017-11-12,18.7,0.1
2017-11-13,13.3,0.9
2017-11-14,12.5,0.0
2017-11-15,16.4,-1.2
2017-11-16,17.6,-0.5
2017-11-17,18.2,-0.3
2017-11-18,16.5,0.0
2017-11-19,15.9,-1.7
2017-11-20,19.9,-1.7
2017-11-21,20.5,-1.0
2017-11-22,19.5,1.1
2017-11-23,17.8,10.0
2017-11-24,16.2,9.7
2017-11-25,11.5,3.6
2017-11-26,10.6,-0.1
2017-11-27,12.4,-2.0
2017-11-28,10.1,-0.5
2017-11-29,8.8,0.4
2017-11-30,8.3,-2.3
2017-12-01,7.1,-2.3
2017-12-02,7.8,-4.7
2017-12-03,7.2,-2.1
2017-12-04,8.6,-3.6
2017-12-05,2.7,-3.8
2017-12-06,10.7,-5.8
2017-12-07,14.0,-1.9
2017-12-08,11.4,7.1
2017-12-09,12.6,9.7
2017-12-10,13.0,7.3
2017-12-11,7.3,0.7
2017-12-12,8.4,-0.9
2017-12-13,11.2,0.4
2017-12-14,12.7,8.9
2017-12-15,10.0,0.5
2017-12-16,8.3,-1.9
2017-12-17,8.3,-3.1
2017-12-18,11.3,-2.6
2017-12-19,10.9,-0.9
2017-12-20,11.9,-2.0
2017-12-21,11.3,-1.0
2017-12-22,12.8,-1.6
2017-12-23,7.3,-1.8
2017-12-24,11.8,-3.3
2017-12-25,10.2,-1.9
2017-12-26,8.8,3.2
2017-12-27,7.9,3.9
2017-12-28,12.8,6.2
2017-12-29,14.7,8.3
2017-12-30,13.0,7.2
2017-12-31,11.2,3.7
2018-01-01,9.3,2.8
2018-01-02,11.2,6.6
2018-01-03,14.6,10.8
2018-01-04,12.7,9.5
2018-01-05,9.7,4.0
2018-01-06,4.1,2.7
2018-01-07,3.7,-0.2
2018-01-08,5.9,-4.6
2018-01-09,6.1,-5.0
2018-01-10,8.4,3.1
2018-01-11,7.8,1.8
2018-01-12,8.8,-1.9
2018-01-13,7.2,1.0
2018-01-14,5.6,-0.9
2018-01-15,9.9,-2.5
2018-01-16,12.3,5.7
2018-01-17,13.5,1.4
2018-01-18,15.7,-0.4
2018-01-19,14.1,-0.3
2018-01-20,13.5,1.9
2018-01-21,11.5,6.3
2018-01-22,14.1,2.3
2018-01-23,8.5,1.0
2018-01-24,9.4,1.4
2018-01-25,7.6,1.5
2018-01-26,8.6,0.7
2018-01-27,9.4,-1.2
2018-01-28,12.9,-1.3
2018-01-29,14.6,1.1
2018-01-30,14.5,-1.1
2018-01-31,15.6,-1.9
2018-02-01,9.8,1.0
2018-02-02,7.8,-1.8
2018-02-03,7.7,-1.7
2018-02-04,6.0,-0.3
2018-02-05,6.6,0.3
2018-02-06,4.4,-1.9
2018-02-07,5.3,-2.9
2018-02-08,6.5,-4.2
2018-02-09,6.6,-1.9
2018-02-10,10.4,-1.1
2018-02-11,12.3,4.8
2018-02-12,10.0,-0.1
2018-02-13,8.4,-0.4
2018-02-14,10.0,6.3
2018-02-15,14.9,7.8
2018-02-16,17.1,5.0
2018-02-17,12.6,2.0
2018-02-18,12.2,-1.9
2018-02-19,13.1,2.9
2018-02-20,13.5,2.0
2018-02-21,10.7,-0.6
2018-02-22,9.5,-4.0
2018-02-23,9.9,-4.5
2018-02-24,13.3,-5.7
2018-02-25,15.2,-4.3
2018-02-26,17.2,-2.5
2018-02-27,2.3,-2.0
2018-02-28,12.2,0.5
2018-03-01,13.9,2.9
2018-03-02,10.3,1.5
2018-03-03,11.2,5.2
2018-03-04,11.5,4.3
2018-03-05,8.3,3.9
2018-03-06,9.8,2.2
2018-03-07,11.7,0.4
2018-03-08,14.3,4.2
2018-03-09,13.1,9.7
2018-03-10,13.3,6.7
2018-03-11,10.4,5.3
2018-03-12,11.4,5.8
2018-03-13,14.6,6.7
2018-03-14,13.0,6.1
2018-03-15,10.8,4.0
2018-03-16,10.4,3.4
2018-03-17,9.2,1.2
2018-03-18,11.0,2.8
2018-03-19,10.0,1.4
2018-03-20,9.6,1.2
2018-03-21,10.5,0.4
2018-03-22,11.8,-2.3
2018-03-23,11.7,3.7
2018-03-24,10.4,1.6
2018-03-25,12.3,3.6
2018-03-26,14.1,0.3
2018-03-27,19.4,5.9
2018-03-28,15.6,5.3
2018-03-29,13.1,4.5
2018-03-30,10.1,1.5
2018-03-31,12.6,2.6
2018-04-01,18.8,3.8
2018-04-02,16.8,9.1
2018-04-03,14.2,6.7
2018-04-04,13.4,4.8
2018-04-05,19.0,1.8
2018-04-06,19.8,3.9
2018-04-07,13.2,5.7
2018-04-08,14.7,3.9
2018-04-09,9.3,2.4
2018-04-10,8.7,2.1
2018-04-11,11.4,1.9
2018-04-12,10.7,5.0
2018-04-13,12.4,5.1
2018-04-14,16.8,6.4
2018-04-15,13.9,7.1
2018-04-16,15.8,4.4
2018-04-17,22.6,4.5
2018-04-18,25.1,6.8
2018-04-19,25.6,9.6
2018-04-20,21.4,10.2
2018-04-21,18.7,9.5
2018-04-22,19.9,11.2
2018-04-23,25.0,8.7
2018-04-24,26.3,9.9
2018-04-25,27.0,10.5
2018-04-26,25.1,8.7
2018-04-27,19.3,9.1
2018-04-28,15.1,6.0
2018-04-29,11.4,3.7
2018-04-30,13.0,2.0
2018-05-01,15.1,2.9
2018-05-02,16.5,4.1
2018-05-03,16.8,5.6
2018-05-04,17.5,2.8
2018-05-05,21.6,5.0
2018-05-06,25.6,8.1
2018-05-07,26.0,10.3
2018-05-08,26.1,13.5
2018-05-09,23.1,10.7
2018-05-10,23.0,10.6
2018-05-11,23.0,8.5
2018-05-12,15.7,5.6
2018-05-13,15.7,2.3
2018-05-14,19.8,7.7
2018-05-15,22.4,4.1
2018-05-16,24.7,7.0
2018-05-17,25.1,9.0
2018-05-18,22.1,10.7
2018-05-19,24.5,8.4
2018-05-20,21.6,9.6
2018-05-21,23.4,8.8
2018-05-22,25.4,9.9
2018-05-23,26.6,10.6
2018-05-24,22.0,12.5
2018-05-25,16.3,11.8
2018-05-26,20.3,10.7
2018-05-27,22.2,11.0
2018-05-28,18.7,9.7
2018-05-29,19.6,10.0
2018-05-30,18.4,11.9
2018-05-31,19.7,11.5
2018-06-01,21.6,11.1
2018-06-02,23.8,9.3
2018-06-03,21.8,11.3
2018-06-04,17.0,10.7
2018-06-05,15.0,9.7
2018-06-06,20.9,8.9
2018-06-07,18.6,12.7
2018-06-08,19.6,11.0
2018-06-09,18.1,9.3
2018-06-10,17.5,11.7
2018-06-11,19.8,11.6
2018-06-12,23.4,12.3
2018-06-13,22.5,10.5
2018-06-14,25.5,10.5
2018-06-15,28.7,11.8
2018-06-16,29.0,13.2
2018-06-17,29.2,12.7
2018-06-18,30.1,14.0
2018-06-19,30.9,13.3
2018-06-20,33.1,15.6
2018-06-21,30.0,16.1
2018-06-22,32.1,15.8
2018-06-23,34.6,15.7
2018-06-24,35.9,16.7
2018-06-25,33.9,18.3
2018-06-26,32.5,18.1
2018-06-27,28.5,14.4
2018-06-28,30.0,15.9
2018-06-29,29.2,15.5
2018-06-30,25.1,16.2
2018-07-01,23.9,14.5
2018-07-02,23.1,14.0
2018-07-03,27.4,14.3
2018-07-04,24.1,13.8
2018-07-05,27.3,13.1
2018-07-06,29.7,14.1
2018-07-07,31.4,16.0
2018-07-08,33.0,16.0
2018-07-09,33.3,15.9
2018-07-10,32.8,17.0
2018-07-11,28.7,18.1
2018-07-12,30.9,14.3
2018-07-13,32.0,16.2
2018-07-14,30.5,15.4
2018-07-15,26.6,15.5
2018-07-16,27.8,14.0
2018-07-17,32.7,14.4
2018-07-18,30.3,17.3
2018-07-19,29.6,15.4
2018-07-20,27.7,16.1
2018-07-21,27.9,12.8
2018-07-22,31.0,13.6
2018-07-23,32.8,15.0
2018-07-24,32.2,15.3
2018-07-25,32.3,14.5
2018-07-26,31.5,16.3
2018-07-27,30.9,15.9
2018-07-28,31.0,13.7
2018-07-29,29.7,15.1
2018-07-30,31.4,13.8
2018-07-31,33.0,15.8
2018-08-01,35.7,16.8
2018-08-02,38.4,17.5
2018-08-03,39.3,19.6
2018-08-04,37.7,19.1
2018-08-05,36.6,18.2
2018-08-06,39.2,18.9
2018-08-07,29.5,14.4
2018-08-08,31.2,13.6
2018-08-09,26.7,12.9
2018-08-10,31.4,11.6
2018-08-11,34.0,14.0
2018-08-12,33.6,15.2
2018-08-13,30.5,16.1
2018-08-14,31.5,14.9
2018-08-15,32.8,12.5
2018-08-16,33.6,14.7
2018-08-17,29.8,15.3
2018-08-18,28.2,11.4
2018-08-19,31.7,13.3
2018-08-20,32.8,15.0
2018-08-21,33.1,15.1
2018-08-22,32.8,15.2
2018-08-23,33.4,14.6
2018-08-24,31.8,15.7
2018-08-25,29.1,12.8
2018-08-26,32.3,13.0
2018-08-27,34.7,13.1
2018-08-28,30.7,17.4
2018-08-29,30.6,15.6
2018-08-30,31.9,14.8
2018-08-31,32.1,15.1
2018-09-01,33.5,15.5
2018-09-02,35.3,16.9
2018-09-03,30.3,17.6
2018-09-04,28.4,13.4
2018-09-05,26.0,15.5
2018-09-06,26.2,15.0
2018-09-07,28.4,13.5
2018-09-08,27.4,14.0
2018-09-09,28.2,12.1
2018-09-10,28.8,13.7
2018-09-11,30.4,13.3
2018-09-12,31.3,14.0
2018-09-13,32.4,14.3
2018-09-14,32.3,14.3
2018-09-15,31.6,14.5
2018-09-16,30.6,14.3
2018-09-17,31.5,14.7
2018-09-18,30.0,15.4
2018-09-19,31.8,13.3
2018-09-20,31.7,13.2
2018-09-21,28.7,13.8
2018-09-22,31.9,11.7
2018-09-23,32.8,12.4
2018-09-24,29.9,14.4
2018-09-25,28.1,9.1
2018-09-26,30.0,12.4
2018-09-27,29.7,13.5
2018-09-28,30.2,12.6
2018-09-29,29.8,11.5
2018-09-30,29.0,10.9
2018-10-01,23.5,9.8
2018-10-02,23.6,6.5
2018-10-03,27.5,6.7
2018-10-04,29.0,7.1
2018-10-05,29.3,7.0
2018-10-06,26.3,8.9
2018-10-07,18.9,6.2
2018-10-08,20.8,5.9
2018-10-09,22.1,5.6
2018-10-10,21.8,6.9
2018-10-11,21.5,13.5
2018-10-12,22.7,11.4
2018-10-13,27.2,10.3
2018-10-14,20.6,8.8
2018-10-15,16.8,7.9
2018-10-16,16.9,8.1
2018-10-17,21.4,5.3
2018-10-18,21.3,11.7
2018-10-19,17.9,13.2
2018-10-20,21.3,12.6
2018-10-21,23.9,12.4
2018-10-22,21.7,9.2
2018-10-23,22.6,6.6
2018-10-24,23.1,4.6
2018-10-25,24.2,3.5
2018-10-26,19.2,9.0
2018-10-27,12.6,3.2
2018-10-28,9.7,-0.2
2018-10-29,10.9,0.3
2018-10-30,11.4,5.5
2018-10-31,12.2,4.3
2018-11-01,14.2,1.9
2018-11-02,19.8,8.8
2018-11-03,18.6,4.3
2018-11-04,18.5,1.5
2018-11-05,9.1,5.3
2018-11-06,10.5,5.3
2018-11-07,12.3,4.8
2018-11-08,13.1,4.9
2018-11-09,11.6,4.5
2018-11-10,14.8,9.4
2018-11-11,16.8,8.0
2018-11-12,10.4,8.0
2018-11-13,12.3,7.9
2018-11-14,16.3,5.5
2018-11-15,19.7,7.3
2018-11-16,17.6,6.5
2018-11-17,18.8,5.1
2018-11-18,14.8,7.8
2018-11-19,13.2,5.8
2018-11-20,11.1,7.7
2018-11-21,11.3,4.8
2018-11-22,10.8,5.3
2018-11-23,10.9,5.2
2018-11-24,10.9,5.9
2018-11-25,13.7,7.7
2018-11-26,11.8,3.6
2018-11-27,14.4,1.9
2018-11-28,15.1,0.4
2018-11-29,13.9,1.1
2018-11-30,12.0,2.2
2018-12-01,12.4,1.2
2018-12-02,14.8,5.2
2018-12-03,17.3,5.5
2018-12-04,16.8,5.3
2018-12-05,17.8,3.1
2018-12-06,15.8,2.1
2018-12-07,15.6,0.4
2018-12-08,15.5,5.1
2018-12-09,18.3,2.1
2018-12-10,14.4,0.7
2018-12-11,14.2,0.8
2018-12-12,8.6,1.2
2018-12-13,9.0,2.8
2018-12-14,10.3,2.2
2018-12-15,12.9,6.9
2018-12-16,11.2,3.1
2018-12-17,9.9,0.0
2018-12-18,9.5,0.0
2018-12-19,10.1,2.9
2018-12-20,10.2,6.3
2018-12-21,14.4,6.7
2018-12-22,13.0,3.6
2018-12-23,12.5,1.5
2018-12-24,9.2,0.3
2018-12-25,10.1,0.4
2018-12-26,16.3,-0.4
2018-12-27,14.2,-0.9
2018-12-28,9.4,3.1
2018-12-29,9.5,0.8
2018-12-30,12.0,-2.1
2018-12-31,14.5,-3.0
2019-01-01,13.7,-2.1
2019-01-02,7.7,-2.7
2019-01-03,6.7,-1.8
2019-01-04,11.5,-3.9
2019-01-05,11.4,-5.0
2019-01-06,11.6,-5.2
2019-01-07,10.9,-5.4
2019-01-08,7.4,-3.4
2019-01-09,11.2,-2.7
2019-01-10,8.1,-1.9
2019-01-11,6.6,-3.7
2019-01-12,8.2,-1.9
2019-01-13,9.4,-3.4
2019-01-14,13.2,-2.1
2019-01-15,3.6,-2.2
2019-01-16,9.1,-3.3
2019-01-17,6.6,-1.8
2019-01-18,7.0,-3.4
2019-01-19,7.9,2.4
2019-01-20,10.7,0.6
2019-01-21,9.5,-1.4
2019-01-22,6.7,-0.7
2019-01-23,12.3,4.9
2019-01-24,16.4,5.3
2019-01-25,15.2,0.0
2019-01-26,16.5,-1.1
2019-01-27,10.6,3.4
2019-01-28,11.2,2.3
2019-01-29,9.0,3.3
2019-01-30,9.4,2.4
2019-01-31,12.6,7.7
2019-02-01,7.8,2.4
2019-02-02,7.1,0.2
2019-02-03,7.9,-2.4
2019-02-04,13.3,-3.0
2019-02-05,17.1,-0.9
2019-02-06,16.9,0.0
2019-02-07,14.1,0.9
2019-02-08,13.7,-1.1
